,u,dv,x,dx,theta,dtheta
211580,-0.782589,0,0.291192,-0.083681,-0.1738,0.792683
211600,-0.760046,0,0.289139,-0.095762,-0.180543,0.853659
211620,-0.751984,0,0.287119,-0.099835,-0.188069,0.914634
211640,-0.970287,0,0.2851,-0.098712,-0.195185,0.731707
211660,-1.228644,0,0.282844,-0.099281,-0.200214,0.487805
211680,-1.462834,0,0.280118,-0.105741,-0.202924,0.243902
211700,-1.676896,0,0.276752,-0.118657,-0.203966,0
211720,-1.81283,0,0.27278,-0.138459,-0.203037,-0.182927
211740,-1.719345,0,0.26827,-0.163446,-0.202098,-0.121951
211760,-1.522951,0,0.263524,-0.187027,-0.202306,0.060976
211780,-1.502501,0,0.258777,-0.206127,-0.203346,0.060976
211800,-1.599378,0,0.254233,-0.216385,-0.2037,-0.060976
211820,-1.586159,0,0.249689,-0.220046,-0.203364,-0.060976
211840,-1.63285,0,0.245078,-0.220334,-0.202897,-0.121951
211860,-1.623983,0,0.240399,-0.220061,-0.202257,-0.121951
211880,-1.509902,0,0.23572,-0.219503,-0.202355,0
211900,-1.608404,0,0.230739,-0.221851,-0.201872,-0.121951
211920,-1.542534,0,0.225993,-0.223574,-0.201377,-0.060976
211940,-1.429924,0,0.221381,-0.22357,-0.201786,0.060976
211960,-1.382553,0,0.216972,-0.220479,-0.203012,0.121951
211980,-1.499097,0,0.212697,-0.216403,-0.203719,0
212000,-1.609518,0,0.208422,-0.211461,-0.20348,-0.121951
212020,-1.550157,0,0.204046,-0.207567,-0.202982,-0.060976
212040,-1.544439,0,0.199435,-0.207846,-0.202875,-0.060976
212060,-1.538902,0,0.194958,-0.208827,-0.202877,-0.060976
212080,-1.477549,0,0.190515,-0.210788,-0.20298,0
212100,-1.474887,0,0.186106,-0.212332,-0.20344,0
212120,-1.47381,0,0.181764,-0.21121,-0.203712,0
212140,-1.581289,0,0.17732,-0.209662,-0.2036,-0.121951
212160,-1.573649,0,0.172911,-0.209109,-0.203087,-0.121951
212180,-1.619341,0,0.168468,-0.208834,-0.202326,-0.182927
212200,-1.603733,0,0.163924,-0.210518,-0.201093,-0.182927
212220,-1.532654,0,0.159211,-0.214749,-0.200266,-0.121951
212240,-1.465909,0,0.154465,-0.217984,-0.199875,-0.060976
212260,-1.40439,0,0.149989,-0.218545,-0.199755,0
212280,-1.402995,0,0.14568,-0.216713,-0.199876,0
212300,-1.460329,0,0.141473,-0.211229,-0.199875,-0.060976
212320,-1.405127,0,0.137231,-0.207858,-0.199992,0
212340,-1.408565,0,0.133091,-0.202805,-0.200263,0
212360,-1.463013,0,0.128951,-0.199997,-0.20026,-0.060976
212380,-1.459104,0,0.124777,-0.198733,-0.20011,-0.060976
212400,-1.346547,0,0.120469,-0.198857,-0.200505,0.060976
212420,-1.402204,0,0.116396,-0.197449,-0.20086,0
212440,-1.400309,0,0.112357,-0.19632,-0.200981,0
212460,-1.398805,0,0.108284,-0.195623,-0.201222,0
212480,-1.450706,0,0.104245,-0.194501,-0.201112,-0.060976
212500,-1.393881,0,0.100138,-0.192822,-0.201241,0
212520,-1.338681,0,0.096032,-0.193107,-0.201876,0.060976
212540,-1.393344,0,0.09206,-0.192697,-0.202231,0
212560,-1.390794,0,0.08792,-0.193678,-0.202588,0
212580,-1.442676,0,0.083948,-0.192553,-0.202466,-0.060976
212600,-1.487627,0,0.079707,-0.194251,-0.201868,-0.121951
212620,-1.423291,0,0.075533,-0.194952,-0.201351,-0.060976
212640,-1.468854,0,0.071359,-0.196922,-0.200866,-0.121951
212660,-1.458306,0,0.067118,-0.198324,-0.200228,-0.121951
212680,-1.393096,0,0.062809,-0.201556,-0.199984,-0.060976
212700,-1.334806,0,0.058669,-0.200281,-0.199982,0
212720,-1.333717,0,0.05463,-0.198445,-0.200107,0
212740,-1.441863,0,0.050692,-0.195911,-0.199872,-0.121951
212760,-1.436138,0,0.046686,-0.192546,-0.199149,-0.121951
212780,-1.4245,0,0.042512,-0.192555,-0.198152,-0.121951
212800,-1.360858,0,0.038406,-0.192706,-0.197639,-0.060976
212820,-1.35299,0,0.034198,-0.195251,-0.197523,-0.060976
212840,-1.348835,0,0.030227,-0.195392,-0.197519,-0.060976
212860,-1.39756,0,0.026255,-0.195533,-0.197161,-0.121951
212880,-1.392377,0,0.022283,-0.192293,-0.196524,-0.121951
212900,-1.493739,0,0.018311,-0.189046,-0.195282,-0.243902
212920,-1.636924,0,0.014204,-0.189748,-0.192805,-0.426829
212940,-1.873018,0,0.009728,-0.19408,-0.188483,-0.731707
212960,-2.241688,0,0.004712,-0.20518,-0.180678,-1.219512
212980,-2.839985,0,-0.000909,-0.221887,-0.167357,-2.012195
213000,-3.538793,0,-0.007506,-0.247574,-0.14665,-2.987805
213020,-3.784466,0,-0.015786,-0.289853,-0.119989,-3.536585
213040,-3.556752,0,-0.025985,-0.3429,-0.091268,-3.597561
213060,-3.113289,0,-0.036353,-0.397068,-0.063586,-3.414634
213080,-2.425495,0,-0.046518,-0.440578,-0.038769,-2.926829
213100,-1.573701,0,-0.056145,-0.465813,-0.018968,-2.195122
213120,-0.535652,0,-0.064021,-0.45764,-0.006251,-1.158537
213140,0.231083,0,-0.069407,-0.409517,-0.001342,-0.304878
213160,0.598912,0,-0.07284,-0.341336,-0.002014,0.182927
213180,0.374053,0,-0.073648,-0.248962,-0.003785,0.060976
213200,-0.419765,0,-0.073513,-0.211356,-0.000442,-0.792683
213220,-0.759346,0,-0.073682,-0.14948,0.007757,-1.158537
213260,-0.56831,0,-0.075768,-0.0533,0.024855,-0.97561
213300,0.10996,0,-0.07799,-0.043969,0.034942,-0.304878
213320,0.394558,0,-0.078259,-0.0459,0.035552,0
213340,0.488073,0,-0.077956,-0.036591,0.034612,0.121951
213360,0.355513,0,-0.077552,-0.02214,0.033912,0
213380,0.283911,0,-0.077149,-0.006937,0.034047,-0.060976
213400,0.270989,0,-0.076778,0.006964,0.034409,-0.060976
213420,0.266829,0,-0.076543,0.013,0.034769,-0.060976
213440,0.373542,0,-0.076341,0.013535,0.034294,0.060976
213460,0.527205,0,-0.076105,0.012688,0.032472,0.243902
213480,0.502965,0,-0.075567,0.017622,0.030028,0.243902
213500,0.47957,0,-0.074893,0.021526,0.027563,0.243902
213520,0.457214,0,-0.074085,0.026022,0.025342,0.243902
213540,0.432128,0,-0.073311,0.030628,0.022767,0.243902
213560,0.409472,0,-0.072537,0.034676,0.020436,0.243902
213580,0.335243,0,-0.071797,0.036784,0.018344,0.182927
213600,0.26865,0,-0.071191,0.035378,0.01674,0.121951
213620,0.208523,0,-0.070753,0.031586,0.015628,0.060976
213640,0.154272,0,-0.070518,0.028528,0.015382,0
213660,0.101665,0,-0.070383,0.024879,0.015255,-0.060976
213680,0.102362,0,-0.070349,0.024186,0.015251,-0.060976
213700,0.156964,0,-0.070349,0.024186,0.015127,0
213720,0.207928,0,-0.070349,0.024186,0.014517,0.060976
213740,0.148683,0,-0.070349,0.024186,0.01402,0
213760,0.198749,0,-0.070349,0.024186,0.013289,0.060976
213780,0.192418,0,-0.070349,0.024186,0.012443,0.060976
213800,0.186939,0,-0.070349,0.024186,0.011711,0.060976
213820,0.286992,0,-0.070349,0.024186,0.010239,0.182927
213840,0.326934,0,-0.070349,0.024186,0.008155,0.243902
213860,0.416956,0,-0.070349,0.024186,0.005342,0.365854
213880,0.236297,0,-0.070215,0.021111,0.003029,0.182927
213900,0.011848,0,-0.07008,0.018141,0.0023,-0.060976
213920,-0.146805,0,-0.070046,0.017463,0.003266,-0.243902
213940,-0.240529,0,-0.07008,0.016582,0.00545,-0.365854
213960,-0.701958,0,-0.070114,0.015706,0.010444,-0.914634
213980,-1.064103,0,-0.070585,0.006372,0.019987,-1.402439
214000,-1.387149,0,-0.071931,-0.011178,0.033435,-1.890244
214020,-1.992784,0,-0.074254,-0.03715,0.052281,-2.743902
214040,-2.906633,0,-0.077754,-0.073637,0.080188,-4.02439
214060,-3.555844,0,-0.083409,-0.12979,0.11803,-5.121951
214080,-3.161412,0,-0.09105,-0.198982,0.159589,-5.121951
214100,-1.805601,0,-0.099667,-0.269722,0.195687,-4.02439
214120,-0.009662,0,-0.107207,-0.320282,0.219492,-2.317073
214140,1.42773,0,-0.112323,-0.335353,0.230589,-0.853659
214160,2.115165,0,-0.113636,-0.288055,0.232745,-0.060976
214180,2.271229,0,-0.111919,-0.191898,0.230825,0.243902
214200,2.013214,0,-0.108755,-0.073981,0.2289,0.121951
214220,1.389537,0,-0.104144,0.043241,0.230148,-0.426829
214240,0.780595,0,-0.099701,0.131685,0.236546,-1.036585
214260,0.632414,0,-0.096133,0.173077,0.245556,-1.219512
214280,0.801725,0,-0.093406,0.177979,0.254427,-1.097561
214300,1.304145,0,-0.091084,0.166166,0.260782,-0.609756
214320,1.678158,0,-0.088559,0.144537,0.263405,-0.243902
214340,1.805019,0,-0.085261,0.134719,0.264518,-0.121951
214360,1.58698,0,-0.081322,0.140043,0.266371,-0.365854
214380,1.584601,0,-0.077048,0.156613,0.269055,-0.365854
214400,1.786833,0,-0.072402,0.181614,0.270685,-0.121951
214420,1.818621,0,-0.067623,0.200406,0.270906,-0.060976
214440,1.588522,0,-0.062809,0.213732,0.272438,-0.304878
214460,1.699484,0,-0.057996,0.222308,0.274327,-0.182927
214480,1.803819,0,-0.05325,0.225099,0.274471,-0.060976
214500,1.851744,0,-0.048403,0.227912,0.274515,0
214520,2.000811,0,-0.04332,0.230864,0.273285,0.182927
214540,2.14054,0,-0.038036,0.235222,0.27104,0.365854
214560,1.987505,0,-0.032448,0.243937,0.267454,0.243902
214580,1.36498,0,-0.026558,0.25531,0.268347,-0.426829
214600,1.33236,0,-0.021542,0.255858,0.27216,-0.487805
214620,1.629116,0,-0.017167,0.249266,0.274332,-0.182927
214640,1.699356,0,-0.012723,0.238845,0.275364,-0.121951
214660,1.923433,0,-0.008011,0.228581,0.27475,0.121951
214680,2.021416,0,-0.003231,0.220881,0.272511,0.243902
214700,1.730174,0,0.001986,0.22314,0.271723,-0.060976
214720,1.714404,0,0.007203,0.233682,0.271859,-0.060976
214740,1.863738,0,0.012421,0.240285,0.271218,0.121951
214760,2.059574,0,0.017469,0.243385,0.268833,0.365854
214780,1.862868,0,0.022889,0.248709,0.266313,0.182927
214800,1.630732,0,0.028308,0.250391,0.265945,-0.060976
214820,1.681784,0,0.033458,0.248136,0.265704,0
214840,1.727381,0,0.03844,0.247433,0.264939,0.060976
214860,1.561959,0,0.043253,0.244759,0.265347,-0.121951
214880,1.571304,0,0.047999,0.237887,0.266222,-0.121951
214900,1.740666,0,0.05261,0.230312,0.266098,0.060976
214920,1.788498,0,0.057256,0.225958,0.265051,0.121951
214940,1.882154,0,0.062103,0.224694,0.263187,0.243902
214960,1.962795,0,0.067118,0.2268,0.2601,0.365854
214980,1.659411,0,0.072369,0.231992,0.258123,0.060976
215000,1.430577,0,0.077451,0.236627,0.258585,-0.182927
215020,1.596864,0,0.08213,0.236063,0.259088,0
215040,1.86045,0,0.086674,0.233543,0.257445,0.304878
215060,2.001996,0,0.091319,0.229047,0.254058,0.487805
215080,2.233333,0,0.09657,0.228324,0.248462,0.792683
215100,3.137416,0,0.102259,0.238276,0.237259,1.890244
215120,4.212701,0,0.109664,0.265869,0.214556,3.292683
215140,4.810327,0,0.118988,0.314901,0.182934,4.268293
215160,5.004537,0,0.12986,0.378662,0.145475,4.878049
215180,4.720491,0,0.142583,0.451176,0.104951,5
215200,3.738985,0,0.155576,0.51719,0.067304,4.329268
215220,2.024801,0,0.167458,0.558873,0.039435,2.743902
215240,0.505627,0,0.177152,0.555196,0.024913,1.219512
215260,-0.219829,0,0.183413,0.500413,0.019313,0.426829
215280,-0.369176,0,0.186813,0.405231,0.016737,0.182927
215300,-0.472522,0,0.187957,0.289378,0.016123,-0.060976
215320,-0.337164,0,0.187957,0.215451,0.016075,0
215340,0.180386,0,0.187822,0.16248,0.01367,0.487805
215360,0.503288,0,0.187957,0.117609,0.00759,0.853659
215380,0.729486,0,0.188327,0.055896,-0.000803,1.097561
215400,0.536109,0,0.189202,0.027825,-0.009698,0.914634
215420,0.114219,0,0.190078,0.022636,-0.015366,0.487805
215440,-0.238817,0,0.190481,0.025032,-0.017721,0.121951
215460,-0.407927,0,0.190381,0.025069,-0.017898,-0.060976
215480,-0.456027,0,0.190179,0.021522,-0.01734,-0.121951
215520,-0.368505,0,0.189101,-0.003238,-0.016506,-0.060976
215540,-0.353061,0,0.188563,-0.016292,-0.016532,-0.060976
215560,-0.343602,0,0.188058,-0.02255,-0.016566,-0.060976
215580,-0.286898,0,0.187587,-0.024279,-0.016836,0
215600,-0.399167,0,0.187183,-0.023018,-0.016981,-0.121951
215620,-0.448554,0,0.186712,-0.022651,-0.016001,-0.182927
215640,-0.493108,0,0.186072,-0.023778,-0.014651,-0.243902
215660,-0.475986,0,0.185332,-0.025886,-0.012811,-0.243902
215680,-0.403364,0,0.184591,-0.028697,-0.011104,-0.182927
215700,-0.282755,0,0.183783,-0.033194,-0.010488,-0.060976
215720,-0.226442,0,0.183211,-0.033704,-0.010729,0
215740,-0.283989,0,0.182841,-0.031037,-0.010723,-0.060976
215760,-0.284804,0,0.182538,-0.026127,-0.010234,-0.060976
215780,-0.339981,0,0.182167,-0.023205,-0.009742,-0.121951
215800,-0.391172,0,0.181797,-0.019132,-0.00864,-0.182927
215820,-0.329743,0,0.181259,-0.018988,-0.007666,-0.121951
215840,-0.377163,0,0.180821,-0.019969,-0.00681,-0.182927
215860,-0.312883,0,0.18035,-0.021375,-0.00595,-0.121951
215880,-0.25437,0,0.179912,-0.022045,-0.005713,-0.060976
215900,-0.304473,0,0.179576,-0.020783,-0.00497,-0.121951
215920,-0.300355,0,0.179205,-0.019657,-0.004222,-0.121951
215940,-0.242972,0,0.178936,-0.01842,-0.003855,-0.060976
215960,-0.245225,0,0.178701,-0.016322,-0.00398,-0.060976
215980,-0.300376,0,0.178566,-0.01558,-0.003722,-0.121951
216000,-0.349686,0,0.178398,-0.014436,-0.002741,-0.182927
216020,-0.393782,0,0.178061,-0.014271,-0.001167,-0.243902
216040,-0.27386,0,0.177657,-0.014097,-0.000073,-0.121951
216060,-0.214019,0,0.177287,-0.0148,0.000418,-0.060976
216080,-0.209514,0,0.177051,-0.015079,0.000914,-0.060976
216100,-0.20918,0,0.176883,-0.014179,0.001031,-0.060976
216120,-0.209436,0,0.176748,-0.013789,0.001031,-0.060976
216140,-0.21012,0,0.176715,-0.01311,0.001035,-0.060976
216160,-0.262863,0,0.176715,-0.01311,0.001407,-0.121951
216180,-0.202781,0,0.176715,-0.01311,0.002016,-0.060976
216200,-0.147223,0,0.176715,-0.01311,0.002019,0
216220,-0.095285,0,0.176715,-0.01311,0.001539,0.060976
216240,-0.099903,0,0.176715,-0.01311,0.000922,0.060976
216260,-0.212016,0,0.176715,-0.01311,0.000781,-0.060976
216280,-0.262975,0,0.176715,-0.01311,0.001392,-0.121951
216300,-0.20399,0,0.176647,-0.012903,0.001873,-0.060976
216320,-0.096753,0,0.176647,-0.012903,0.001364,0.060976
216340,0.109117,0,0.176681,-0.012337,-0.000721,0.304878
216360,0.518191,0,0.176782,-0.010675,-0.005344,0.792683
216380,1.689811,0,0.177388,-0.00138,-0.018392,2.195122
216400,3.020107,0,0.180114,0.030926,-0.0441,3.902439
216420,3.36812,0,0.184726,0.08082,-0.07981,4.634146
216440,2.254744,0,0.191727,0.153266,-0.113305,3.780488
216460,0.770659,0,0.198459,0.219638,-0.137485,2.439024
216480,-0.341844,0,0.203239,0.257404,-0.152539,1.402439
216500,-1.172022,0,0.205393,0.244454,-0.159266,0.548781
216520,-1.592614,0,0.205056,0.194909,-0.161665,0.060976
216540,-1.876542,0,0.202969,0.10252,-0.160554,-0.365854
216560,-1.635304,0,0.199502,0.00327,-0.158396,-0.243902
216580,-1.09694,0,0.195598,-0.081388,-0.159347,0.243902
216600,-0.618546,0,0.191895,-0.135573,-0.164516,0.731707
216620,-0.473255,0,0.189202,-0.154725,-0.171667,0.914634
216640,-0.421672,0,0.187216,-0.149813,-0.179922,1.036585
216660,-0.667547,0,0.185735,-0.127364,-0.187928,0.853659
216680,-1.172858,0,0.18412,-0.104625,-0.192772,0.365854
216700,-1.584557,0,0.181865,-0.093259,-0.193777,-0.060976
216720,-1.736147,0,0.178701,-0.099998,-0.192604,-0.243902
216740,-1.488073,0,0.174863,-0.120214,-0.192275,0
216760,-1.353539,0,0.17079,-0.146467,-0.193425,0.121951
216780,-1.281763,0,0.166819,-0.168923,-0.195268,0.182927
216800,-1.382977,0,0.162981,-0.18184,-0.196729,0.060976
216820,-1.484415,0,0.159144,-0.186615,-0.196968,-0.060976
216840,-1.530342,0,0.155105,-0.187185,-0.196379,-0.121951
216860,-1.576267,0,0.150931,-0.188592,-0.195752,-0.182927
216880,-1.558922,0,0.146623,-0.192666,-0.194525,-0.182927
216900,-1.485146,0,0.14218,-0.198982,-0.193432,-0.121951
216920,-1.417002,0,0.137837,-0.20348,-0.193201,-0.060976
216940,-1.303218,0,0.13363,-0.204463,-0.193692,0.060976
216960,-1.360362,0,0.129557,-0.202904,-0.194332,0
216980,-1.41695,0,0.125585,-0.199122,-0.194464,-0.060976
217000,-1.363529,0,0.121647,-0.19435,-0.194598,0
217020,-1.42058,0,0.117675,-0.190979,-0.194731,-0.060976
217040,-1.365227,0,0.113703,-0.189162,-0.194977,0
217060,-1.364792,0,0.109765,-0.188606,-0.195349,0
217080,-1.308858,0,0.10586,-0.187899,-0.195714,0.060976
217100,-1.259671,0,0.102023,-0.186352,-0.196955,0.121951
217120,-1.32154,0,0.098253,-0.184665,-0.197952,0.060976
217140,-1.325882,0,0.094551,-0.181993,-0.198702,0.060976
217160,-1.328844,0,0.090781,-0.180016,-0.199312,0.060976
217180,-1.333767,0,0.087011,-0.178615,-0.200201,0.060976
217200,-1.442534,0,0.083207,-0.178897,-0.200429,-0.060976
217220,-1.436783,0,0.079303,-0.180439,-0.200301,-0.060976
217240,-1.428857,0,0.075297,-0.182688,-0.200188,-0.060976
217260,-1.367446,0,0.071258,-0.185648,-0.20031,0
217280,-1.365183,0,0.067286,-0.187464,-0.200805,0
217300,-1.360745,0,0.063314,-0.189438,-0.201032,0
217320,-1.413146,0,0.05941,-0.18902,-0.201157,-0.060976
217340,-1.40875,0,0.055505,-0.187617,-0.201059,-0.060976
217360,-1.457342,0,0.051466,-0.187613,-0.200538,-0.121951
217380,-1.394042,0,0.047427,-0.189016,-0.200163,-0.060976
217400,-1.334291,0,0.043354,-0.190277,-0.200288,0
217420,-1.33068,0,0.039449,-0.189709,-0.200418,0
217440,-1.382483,0,0.035545,-0.189711,-0.200416,-0.060976
217460,-1.272676,0,0.03164,-0.188453,-0.200921,0.060976
217480,-1.277205,0,0.02787,-0.185638,-0.201751,0.060976
217500,-1.282045,0,0.023966,-0.184378,-0.202628,0.060976
217520,-1.287821,0,0.020297,-0.182138,-0.203628,0.060976
217540,-1.292746,0,0.016594,-0.180037,-0.204406,0.060976
217560,-1.4569,0,0.012892,-0.178496,-0.204242,-0.121951
217580,-1.768987,0,0.009021,-0.179347,-0.202039,-0.487805
217600,-2.161107,0,0.004544,-0.18537,-0.196204,-0.97561
217620,-2.509385,0,-0.000942,-0.204483,-0.186579,-1.463415
217640,-2.869329,0,-0.007405,-0.232845,-0.172403,-2.012195
217660,-3.025202,0,-0.014743,-0.26821,-0.154683,-2.378049
217680,-3.312654,0,-0.022956,-0.310756,-0.133512,-2.926829
217700,-3.239215,0,-0.032011,-0.35556,-0.109076,-3.109756
217720,-2.892472,0,-0.041503,-0.39162,-0.084653,-2.987805
217740,-2.516595,0,-0.050759,-0.416319,-0.061706,-2.804878
217760,-2.05317,0,-0.059578,-0.428262,-0.040502,-2.5
217780,-1.366582,0,-0.067454,-0.421113,-0.023582,-1.890244
217800,-0.795453,0,-0.073749,-0.391484,-0.011608,-1.341463
217820,-0.604,0,-0.07836,-0.34361,-0.002529,-1.158537
217840,-0.755536,0,-0.081726,-0.286042,0.00735,-1.341463
217860,-0.897374,0,-0.084486,-0.227787,0.019057,-1.52439
217900,-0.503738,0,-0.089266,-0.141273,0.039923,-1.158537
217920,-0.197491,0,-0.090983,-0.116554,0.04745,-0.853659
217940,0.042198,0,-0.092026,-0.095348,0.05279,-0.609756
217960,0.160264,0,-0.092396,-0.075531,0.056998,-0.487805
217980,0.335825,0,-0.092329,-0.068454,0.059629,-0.304878
218000,0.39474,0,-0.092161,-0.051902,0.061613,-0.243902
218020,0.444696,0,-0.092026,-0.038755,0.063232,-0.182927
218040,0.487458,0,-0.09169,-0.020565,0.064234,-0.121951
218060,0.58066,0,-0.091151,-0.002216,0.064335,0
218080,0.717054,0,-0.09031,0.015334,0.063206,0.182927
218100,0.688065,0,-0.089266,0.029298,0.061488,0.182927
218120,0.4996,0,-0.087987,0.039715,0.060531,0
218140,0.539378,0,-0.086742,0.048843,0.059909,0.060976
218160,0.633774,0,-0.085564,0.054486,0.058789,0.182927
218180,0.720637,0,-0.084284,0.057998,0.056297,0.304878
218200,0.693908,0,-0.082972,0.060251,0.053179,0.304878
218220,0.668935,0,-0.081423,0.062782,0.050459,0.304878
218240,0.535172,0,-0.079942,0.06545,0.048106,0.182927
218260,0.464899,0,-0.078596,0.067136,0.046629,0.121951
218280,0.456818,0,-0.077451,0.065596,0.045517,0.121951
218301,0.500093,0,-0.076408,0.061474,0.043388,0.182927
218321,0.594913,0,-0.075398,0.056058,0.040557,0.304878
218341,0.524177,0,-0.074287,0.052226,0.038111,0.243902
218361,0.507298,0,-0.073177,0.050964,0.035818,0.243902
218381,0.382115,0,-0.0721,0.050686,0.034033,0.121951
218401,0.263933,0,-0.071191,0.049916,0.033089,0
218421,0.158247,0,-0.070551,0.046061,0.033328,-0.121951
218441,0.171661,0,-0.070215,0.03934,0.03418,-0.121951
218461,0.179853,0,-0.070114,0.035979,0.034796,-0.121951
218481,0.026608,0,-0.070013,0.032066,0.03602,-0.304878
218501,-0.223132,0,-0.069979,0.030838,0.039575,-0.609756
218521,-0.775711,0,-0.070046,0.027939,0.046929,-1.280488
218541,-1.75528,0,-0.070719,0.012487,0.062091,-2.5
218561,-3.494759,0,-0.073177,-0.018939,0.09186,-4.695122
218581,-4.846056,0,-0.07863,-0.078738,0.139266,-6.646342
218601,-4.916352,0,-0.087785,-0.17366,0.196381,-7.317073
218621,-3.430744,0,-0.098994,-0.286905,0.250673,-6.280488
218641,-2.02463,0,-0.110876,-0.397247,0.294674,-5.243903
218661,-1.253565,0,-0.120671,-0.463773,0.33472,-4.817073
218681,0.234555,0,-0.128076,-0.476107,0.367542,-3.47561
218701,2.036645,0,-0.132788,-0.423733,0.385376,-1.585366
218721,2.538924,0,-0.133428,-0.316348,0.393954,-0.97561
218741,2.336918,0,-0.131038,-0.179644,0.402169,-1.097561
218761,2.245124,0,-0.126629,-0.041242,0.41079,-1.097561
218781,2.219705,0,-0.121176,0.081295,0.418672,-1.036585
218801,2.328617,0,-0.115353,0.17742,0.425841,-0.853659
218821,2.408343,0,-0.109024,0.238739,0.431493,-0.731707
218841,2.515929,0,-0.102595,0.272666,0.436865,-0.609756
218861,3.000579,0,-0.095762,0.294989,0.439031,-0.060976
218881,2.858876,0,-0.08792,0.318158,0.439382,-0.182927
218901,2.56916,0,-0.079774,0.340765,0.442174,-0.487805
218921,2.732487,0,-0.071561,0.35859,0.445451,-0.304878
218941,3.045369,0,-0.063988,0.369399,0.445335,0.060976
218961,2.960838,0,-0.055472,0.383848,0.444716,0
218981,3.10405,0,-0.046855,0.390424,0.443707,0.182927
219001,3.177231,0,-0.038036,0.398317,0.44098,0.304878
219021,2.979924,0,-0.029183,0.406611,0.439274,0.121951
219041,2.947612,0,-0.020061,0.418117,0.437861,0.121951
219061,3.026242,0,-0.010805,0.425821,0.435893,0.243902
219081,2.889316,0,-0.001683,0.430611,0.434358,0.121951
219101,2.820246,0,0.007338,0.430435,0.433728,0.060976
219121,2.907712,0,0.016493,0.433097,0.432188,0.182927
219141,2.89854,0,0.024605,0.423695,0.430667,0.182927
219161,2.828535,0,0.03329,0.417948,0.42905,0.121951
219181,2.815399,0,0.041907,0.412898,0.427705,0.121951
219201,2.854014,0,0.050591,0.408397,0.425944,0.182927
219221,2.941828,0,0.059241,0.406317,0.423688,0.304878
219241,3.067962,0,0.067858,0.410796,0.420088,0.487805
219261,3.455477,0,0.076778,0.412892,0.414004,0.97561
219281,4.069218,0,0.086237,0.421302,0.402043,1.768293
219301,4.896995,0,0.096537,0.436028,0.382617,2.865854
219321,6.01178,0,0.107914,0.464654,0.351777,4.390244
219341,7.011033,0,0.121681,0.514313,0.308897,5.914634
219361,7.042737,0,0.137198,0.578314,0.257786,6.463415
219381,6.23603,0,0.154028,0.651022,0.207398,6.097561
219401,5.468281,0,0.170723,0.71083,0.160307,5.731708
219421,4.359582,0,0.185971,0.749032,0.11624,4.939024
219441,1.79317,0,0.201455,0.762155,0.088935,2.378049
219461,0.189441,0,0.213875,0.73047,0.079413,0.670732
219481,-0.020478,0,0.221819,0.639813,0.076231,0.365854
219501,0.401126,0,0.226127,0.521346,0.071249,0.731707
219521,1.086257,0,0.228955,0.39033,0.06234,1.402439
219541,2.147142,0,0.231412,0.267054,0.045361,2.560976
219561,2.603967,0,0.234913,0.185737,0.020735,3.170732
219581,2.367886,0,0.24013,0.168337,-0.005257,3.109756
219601,1.455614,0,0.246121,0.189853,-0.02675,2.317073
219621,0.317614,0,0.251541,0.21879,-0.04029,1.219512
219641,-0.518211,0,0.255075,0.230038,-0.045975,0.365854
219661,-0.940332,0,0.256455,0.205069,-0.046495,-0.121951
219681,-1.162545,0,0.256051,0.168746,-0.044466,-0.426829
219701,-0.949635,0,0.25457,0.094188,-0.041985,-0.304878
219721,-0.743092,0,0.252584,0.01852,-0.040586,-0.182927
219741,-0.404188,0,0.250632,-0.039027,-0.041101,0.121951
219761,-0.435111,0,0.249117,-0.071596,-0.042791,0.060976
219781,-0.805316,0,0.247905,-0.078173,-0.041444,-0.365854
219801,-0.944305,0,0.246458,-0.076202,-0.037658,-0.548781
219821,-0.966318,0,0.244607,-0.074229,-0.033135,-0.609756
219841,-0.7689,0,0.24252,-0.076192,-0.029581,-0.426829
219861,-0.631283,0,0.240466,-0.082516,-0.027233,-0.304878
219881,-0.554042,0,0.238649,-0.088839,-0.025501,-0.243902
219901,-0.378273,0,0.237067,-0.089964,-0.024651,-0.060976
219921,-0.277755,0,0.235821,-0.083369,-0.025259,0.060976
219941,-0.245729,0,0.23498,-0.070314,-0.026599,0.121951
219961,-0.592121,0,0.234408,-0.055857,-0.026321,-0.243902
219981,-0.696997,0,0.233667,-0.04546,-0.024068,-0.365854
220001,-0.733362,0,0.23259,-0.041108,-0.021011,-0.426829
220021,-0.545352,0,0.23121,-0.04364,-0.018704,-0.243902
220041,-0.366544,0,0.229931,-0.048559,-0.017963,-0.060976
220061,-0.303081,0,0.22882,-0.054458,-0.017916,0
220081,-0.359698,0,0.228012,-0.054179,-0.018129,-0.060976
220101,-0.25548,0,0.227373,-0.049125,-0.018388,0.060976
220121,-0.323891,0,0.226868,-0.040422,-0.0189,0
220141,-0.334771,0,0.226464,-0.03172,-0.019132,0
220161,-0.18205,0,0.226026,-0.026109,-0.020222,0.182927
220181,-0.310027,0,0.225757,-0.022565,-0.022,0.060976
