Timestamp,Angular position,Angular velocity
23062,1.40625,-79.1015625
23072,0.615234375,-71.9105148
23083,-0.17578125,-79.1015625
23093,-0.966796875,-79.1015625
23103,-1.7578125,-71.9105148
23114,-2.548828125,-79.1015625
23124,-3.33984375,-71.9105148
23135,-4.04296875,-70.3125
23145,-4.833984375,-71.9105148
23156,-5.44921875,-61.5234375
23166,-6.15234375,-70.3125
23176,-6.6796875,-47.9403419
23187,-7.20703125,-52.734375
23197,-7.734375,-47.9403419
23208,-8.0859375,-35.15625
23218,-8.4375,-31.960228
23229,-8.701171875,-26.3671875
23239,-8.96484375,-26.3671875
23249,-9.052734375,-7.990057
23260,-9.052734375,0
23270,-9.052734375,0
23281,-8.96484375,8.7890625
23291,-8.7890625,15.980114
23302,-8.525390625,26.3671875
23312,-8.26171875,26.3671875
23322,-7.91015625,31.960228
23333,-7.3828125,52.734375
23343,-6.943359375,39.9502831
23354,-6.328125,61.5234375
23364,-5.712890625,55.930397
23375,-5.09765625,61.5234375
23385,-4.39453125,70.3125
23395,-3.69140625,63.9204559
23406,-2.900390625,79.1015625
23416,-2.109375,71.9105148
23427,-1.318359375,79.1015625
23437,-0.52734375,79.1015625
23448,0.263671875,71.9105148
23458,1.0546875,79.1015625
23468,1.845703125,71.9105148
23479,2.63671875,79.1015625
23489,3.33984375,63.9204559
23500,4.130859375,79.1015625
23510,4.74609375,61.5234375
23520,5.361328125,55.930397
23531,5.9765625,61.5234375
23541,6.591796875,55.930397
23552,7.03125,43.9453125
23562,7.470703125,39.9502831
23573,7.822265625,35.15625
23583,8.173828125,35.15625
23593,8.349609375,15.980114
23604,8.525390625,17.578125
23614,8.61328125,7.990057
23625,8.701171875,8.7890625
23635,8.61328125,-7.990057
23646,8.525390625,-8.7890625
23656,8.349609375,-17.578125
23666,8.0859375,-23.970171
23677,7.822265625,-26.3671875
23687,7.3828125,-39.9502831
23698,6.943359375,-43.9453125
23708,6.50390625,-39.9502831
23719,5.9765625,-52.734375
23729,5.361328125,-61.5234375
23739,4.74609375,-55.930397
23750,4.04296875,-70.3125
23760,3.33984375,-63.9204559
23771,2.548828125,-79.1015625
23781,1.7578125,-71.9105148
23792,1.0546875,-70.3125
23802,0.263671875,-79.1015625
23812,-0.615234375,-79.9005661
23823,-1.40625,-79.1015625
23833,-2.109375,-63.9204559
23844,-2.900390625,-79.1015625
23854,-3.69140625,-71.9105148
23865,-4.39453125,-70.3125
23875,-5.09765625,-70.3125
23885,-5.712890625,-55.930397
23896,-6.240234375,-52.734375
23906,-6.85546875,-55.930397
23917,-7.294921875,-43.9453125
23927,-7.734375,-39.9502831
23938,-8.0859375,-35.15625
23948,-8.349609375,-26.3671875
23958,-8.701171875,-31.960228
23969,-8.7890625,-8.7890625
23979,-8.876953125,-7.990057
23990,-8.96484375,-8.7890625
24000,-8.876953125,8.7890625
24011,-8.701171875,15.980114
24021,-8.525390625,17.578125
24031,-8.26171875,23.970171
24042,-7.91015625,35.15625
24052,-7.470703125,39.9502831
24063,-7.03125,43.9453125
24073,-6.50390625,52.734375
24083,-5.888671875,55.930397
24094,-5.2734375,61.5234375
24104,-4.658203125,55.930397
24115,-3.955078125,70.3125
24125,-3.251953125,63.9204559
24136,-2.4609375,79.1015625
24146,-1.669921875,79.1015625
24156,-0.966796875,63.9204559
24167,-0.17578125,79.1015625
24177,0.615234375,71.9105148
24188,1.40625,79.1015625
24198,2.197265625,71.9105148
24209,2.900390625,70.3125
24219,3.603515625,70.3125
24229,4.306640625,63.9204559
24240,4.921875,61.5234375
24250,5.537109375,55.930397
24261,6.064453125,52.734375
24271,6.591796875,47.9403419
24282,7.119140625,52.734375
24292,7.470703125,35.15625
24302,7.822265625,31.960228
24313,7.998046875,17.578125
24323,8.26171875,23.970171
24334,8.349609375,8.7890625
24344,8.4375,7.990057
24355,8.4375,0
24365,8.349609375,-8.7890625
24375,8.173828125,-15.980114
24386,7.998046875,-17.578125
24396,7.734375,-23.970171
24407,7.3828125,-35.15625
24417,6.943359375,-39.9502831
24428,6.50390625,-43.9453125
24438,5.9765625,-52.734375
24448,5.44921875,-47.9403419
24459,4.833984375,-61.5234375
24469,4.21875,-55.930397
24480,3.515625,-70.3125
24490,2.8125,-63.9204559
24501,2.021484375,-79.1015625
24511,1.23046875,-79.1015625
24521,0.52734375,-63.9204559
24532,-0.263671875,-79.1015625
24542,-1.0546875,-71.9105148
24553,-1.7578125,-70.3125
24563,-2.548828125,-71.9105148
24574,-3.251953125,-70.3125
24584,-4.04296875,-79.1015625
24594,-4.74609375,-63.9204559
24605,-5.361328125,-61.5234375
24615,-5.9765625,-55.930397
24626,-6.50390625,-52.734375
24636,-7.03125,-52.734375
24646,-7.470703125,-39.9502831
24657,-7.822265625,-35.15625
24667,-8.173828125,-31.960228
24678,-8.4375,-26.3671875
24688,-8.61328125,-15.980114
24699,-8.701171875,-8.7890625
24709,-8.7890625,-8.7890625
24719,-8.701171875,7.990057
24730,-8.61328125,8.7890625
24740,-8.4375,15.980114
24751,-8.173828125,26.3671875
24761,-7.91015625,23.970171
24772,-7.55859375,35.15625
24782,-7.03125,52.734375
24792,-6.591796875,39.9502831
24803,-6.064453125,52.734375
24813,-5.44921875,55.930397
24824,-4.833984375,61.5234375
24834,-4.130859375,63.9204559
24845,-3.427734375,70.3125
24855,-2.724609375,70.3125
24865,-2.021484375,63.9204559
24876,-1.23046875,79.1015625
24886,-0.439453125,71.9105148
24897,0.3515625,79.1015625
24907,1.0546875,63.9204559
24918,1.845703125,79.1015625
24928,2.548828125,70.3125
24938,3.33984375,71.9105148
24949,3.955078125,61.5234375
24959,4.658203125,63.9204559
24970,5.2734375,61.5234375
24980,5.80078125,47.9403419
24991,6.328125,52.734375
25001,6.767578125,43.9453125
25011,7.119140625,31.960228
25022,7.470703125,35.15625
25032,7.822265625,31.960228
25043,7.998046875,17.578125
25053,8.173828125,15.980114
25064,8.26171875,8.7890625
25074,8.26171875,0
25084,8.26171875,0
25095,8.0859375,-17.578125
25105,7.91015625,-15.980114
25116,7.646484375,-26.3671875
25126,7.3828125,-23.970171
25137,7.03125,-35.15625
25147,6.591796875,-43.9453125
25157,6.064453125,-47.9403419
25168,5.537109375,-52.734375
25178,5.009765625,-47.9403419
25189,4.306640625,-70.3125
25199,3.603515625,-70.3125
25209,2.98828125,-55.930397
25220,2.28515625,-70.3125
25230,1.494140625,-71.9105148
25241,0.791015625,-70.3125
25251,0,-71.9105148
25262,-0.791015625,-79.1015625
25272,-1.494140625,-70.3125
25282,-2.28515625,-71.9105148
25293,-2.98828125,-70.3125
25303,-3.69140625,-63.9204559
25314,-4.39453125,-70.3125
25324,-5.09765625,-63.9204559
25335,-5.625,-52.734375
25345,-6.240234375,-61.5234375
25355,-6.767578125,-47.9403419
25366,-7.20703125,-43.9453125
25376,-7.55859375,-31.960228
25387,-7.91015625,-35.15625
25397,-8.173828125,-23.970171
25408,-8.349609375,-17.578125
25418,-8.525390625,-17.578125
25428,-8.61328125,-7.990057
25439,-8.61328125,0
25449,-8.525390625,7.990057
25460,-8.349609375,17.578125
25470,-8.173828125,15.980114
25481,-7.91015625,26.3671875
25491,-7.55859375,35.15625
25501,-7.119140625,39.9502831
25512,-6.6796875,43.9453125
25522,-6.15234375,47.9403419
25533,-5.625,52.734375
25543,-5.009765625,55.930397
25554,-4.306640625,70.3125
25564,-3.69140625,61.5234375
25574,-2.98828125,63.9204559
25585,-2.197265625,79.1015625
25595,-1.494140625,63.9204559
25606,-0.703125,79.1015625
25616,0,63.9204559
25627,0.791015625,79.1015625
25637,1.58203125,79.1015625
25647,2.28515625,63.9204559
25658,2.98828125,70.3125
25668,3.603515625,55.930397
25679,4.306640625,70.3125
25689,4.921875,55.930397
25700,5.44921875,52.734375
25710,5.9765625,52.734375
25720,6.50390625,47.9403419
25731,6.943359375,43.9453125
25741,7.294921875,31.960228
25752,7.55859375,26.3671875
25762,7.822265625,26.3671875
25773,7.998046875,15.980114
25783,8.0859375,8.7890625
25793,8.0859375,0
25804,8.0859375,0
25814,7.998046875,-7.990057
25825,7.822265625,-17.578125
25835,7.646484375,-17.578125
25845,7.3828125,-23.970171
25856,7.03125,-35.15625
25866,6.591796875,-39.9502831
25877,6.15234375,-43.9453125
25887,5.625,-47.9403419
25898,5.09765625,-52.734375
25908,4.482421875,-61.5234375
25918,3.8671875,-55.930397
25929,3.1640625,-70.3125
25939,2.4609375,-63.9204559
25950,1.7578125,-70.3125
25960,1.0546875,-63.9204559
25971,0.263671875,-79.1015625
25981,-0.439453125,-70.3125
25991,-1.23046875,-71.9105148
26002,-1.93359375,-70.3125
26012,-2.724609375,-71.9105148
26023,-3.33984375,-61.5234375
26033,-4.04296875,-63.9204559
26044,-4.658203125,-61.5234375
26054,-5.2734375,-61.5234375
26064,-5.888671875,-55.930397
26075,-6.328125,-43.9453125
26085,-6.85546875,-47.9403419
26096,-7.20703125,-35.15625
26106,-7.55859375,-31.960228
26117,-7.91015625,-35.15625
26127,-8.0859375,-17.578125
26137,-8.26171875,-15.980114
26148,-8.349609375,-8.7890625
26158,-8.349609375,0
26169,-8.349609375,0
26179,-8.173828125,15.980114
26190,-7.998046875,17.578125
26200,-7.734375,26.3671875
26210,-7.3828125,31.960228
26221,-7.03125,35.15625
26231,-6.591796875,39.9502831
26242,-6.064453125,52.734375
26252,-5.537109375,47.9403419
26263,-5.009765625,52.734375
26273,-4.39453125,61.5234375
26283,-3.69140625,63.9204559
26294,-2.98828125,70.3125
26304,-2.28515625,63.9204559
26315,-1.58203125,70.3125
26325,-0.87890625,70.3125
26336,-0.17578125,63.9204559
26346,0.615234375,79.1015625
26356,1.318359375,63.9204559
26367,2.109375,79.1015625
26377,2.724609375,55.930397
26388,3.427734375,70.3125
26398,4.04296875,61.5234375
26408,4.658203125,55.930397
26419,5.2734375,61.5234375
26429,5.80078125,47.9403419
26440,6.240234375,43.9453125
26450,6.6796875,39.9502831
26461,7.03125,35.15625
26471,7.294921875,26.3671875
26481,7.55859375,23.970171
26492,7.734375,17.578125
26502,7.822265625,7.990057
26513,7.91015625,8.7890625
26523,7.91015625,0
26534,7.822265625,-8.7890625
26544,7.734375,-8.7890625
26554,7.470703125,-23.970171
26565,7.294921875,-17.578125
26575,6.943359375,-31.960228
26586,6.591796875,-35.15625
26596,6.064453125,-47.9403419
26607,5.625,-43.9453125
26617,5.09765625,-52.734375
26627,4.482421875,-55.930397
26638,3.955078125,-52.734375
26648,3.251953125,-63.9204559
26659,2.63671875,-61.5234375
26669,1.93359375,-63.9204559
26680,1.23046875,-70.3125
26690,0.439453125,-79.1015625
26700,-0.263671875,-63.9204559
26711,-0.966796875,-70.3125
26721,-1.669921875,-63.9204559
26732,-2.4609375,-79.1015625
26742,-3.076171875,-55.930397
26753,-3.779296875,-70.3125
26763,-4.39453125,-61.5234375
26773,-5.009765625,-55.930397
26784,-5.537109375,-52.734375
26794,-6.064453125,-47.9403419
26805,-6.50390625,-43.9453125
26815,-6.943359375,-39.9502831
26826,-7.294921875,-35.15625
26836,-7.55859375,-26.3671875
26846,-7.822265625,-23.970171
26857,-7.998046875,-17.578125
26867,-8.0859375,-7.990057
26878,-8.0859375,0
26888,-8.0859375,0
26899,-7.998046875,7.990057
26909,-7.734375,26.3671875
26919,-7.55859375,15.980114
26930,-7.20703125,35.15625
26940,-6.85546875,31.960228
26951,-6.416015625,43.9453125
26961,-5.9765625,43.9453125
26971,-5.44921875,47.9403419
26982,-4.921875,52.734375
26992,-4.306640625,55.930397
27003,-3.69140625,61.5234375
27013,-3.076171875,55.930397
27024,-2.28515625,79.1015625
27034,-1.58203125,70.3125
27044,-0.87890625,63.9204559
27055,-0.17578125,70.3125
27065,0.52734375,63.9204559
27076,1.23046875,70.3125
27086,1.93359375,63.9204559
27097,2.63671875,70.3125
27107,3.33984375,70.3125
27117,3.955078125,55.930397
27128,4.5703125,61.5234375
27138,5.09765625,47.9403419
27149,5.625,52.734375
27159,6.064453125,39.9502831
27170,6.50390625,43.9453125
27180,6.85546875,35.15625
27190,7.20703125,31.960228
27201,7.470703125,26.3671875
27211,7.646484375,15.980114
27222,7.734375,8.7890625
27232,7.822265625,7.990057
27243,7.822265625,0
27253,7.822265625,0
27263,7.646484375,-15.980114
27274,7.470703125,-17.578125
27284,7.20703125,-23.970171
27295,6.943359375,-26.3671875
27305,6.591796875,-31.960228
27316,6.15234375,-43.9453125
27326,5.625,-52.734375
27336,5.185546875,-39.9502831
27347,4.5703125,-61.5234375
27357,3.955078125,-55.930397
27368,3.33984375,-61.5234375
27378,2.724609375,-55.930397
27389,2.021484375,-70.3125
27399,1.318359375,-70.3125
27409,0.615234375,-63.9204559
27420,-0.17578125,-79.1015625
27430,-0.87890625,-63.9204559
27441,-1.494140625,-61.5234375
27451,-2.197265625,-70.3125
27462,-2.98828125,-71.9105148
27472,-3.603515625,-61.5234375
27482,-4.21875,-55.930397
27493,-4.833984375,-61.5234375
27503,-5.361328125,-47.9403419
27514,-5.888671875,-52.734375
27524,-6.416015625,-52.734375
27534,-6.85546875,-39.9502831
27545,-7.20703125,-35.15625
27555,-7.470703125,-23.970171
27566,-7.734375,-26.3671875
27576,-7.91015625,-15.980114
27587,-7.998046875,-8.7890625
27597,-8.0859375,-8.7890625
27607,-8.0859375,0
27618,-7.998046875,8.7890625
27628,-7.822265625,15.980114
27639,-7.646484375,17.578125
27649,-7.3828125,23.970171
27660,-7.03125,35.15625
27670,-6.591796875,43.9453125
27680,-6.15234375,39.9502831
27691,-5.712890625,43.9453125
27701,-5.09765625,55.930397
27712,-4.5703125,52.734375
27722,-3.955078125,55.930397
27733,-3.251953125,70.3125
27743,-2.63671875,61.5234375
27753,-1.93359375,63.9204559
27764,-1.23046875,70.3125
27774,-0.52734375,63.9204559
27785,0.17578125,70.3125
27795,0.87890625,63.9204559
27806,1.58203125,70.3125
27816,2.28515625,70.3125
27826,2.900390625,55.930397
27837,3.515625,61.5234375
27847,4.130859375,55.930397
27858,4.74609375,61.5234375
27868,5.2734375,47.9403419
27879,5.80078125,52.734375
27889,6.15234375,35.15625
27899,6.591796875,39.9502831
27910,6.943359375,35.15625
27920,7.119140625,15.980114
27931,7.3828125,26.3671875
27941,7.55859375,15.980114
27952,7.646484375,8.7890625
27962,7.646484375,0
27972,7.646484375,0
27983,7.470703125,-17.578125
27993,7.3828125,-7.990057
28004,7.119140625,-26.3671875
28014,6.85546875,-26.3671875
28025,6.50390625,-31.960228
28035,6.15234375,-35.15625
28045,5.712890625,-39.9502831
28056,5.185546875,-52.734375
28066,4.658203125,-47.9403419
28077,4.130859375,-52.734375
28087,3.427734375,-70.3125
28097,2.900390625,-47.9403419
28108,2.197265625,-70.3125
28118,1.494140625,-63.9204559
28129,0.791015625,-70.3125
28139,0.087890625,-63.9204559
28150,-0.615234375,-70.3125
28160,-1.318359375,-70.3125
28170,-2.021484375,-63.9204559
28181,-2.724609375,-70.3125
28191,-3.33984375,-55.930397
28202,-4.04296875,-70.3125
28212,-4.5703125,-47.9403419
28223,-5.185546875,-61.5234375
28233,-5.712890625,-52.734375
28243,-6.15234375,-39.9502831
28254,-6.591796875,-43.9453125
28264,-6.943359375,-31.960228
28275,-7.294921875,-35.15625
28285,-7.55859375,-23.970171
28296,-7.734375,-17.578125
28306,-7.91015625,-17.578125
28316,-7.998046875,-7.990057
28327,-7.998046875,0
28337,-7.91015625,7.990057
28348,-7.734375,17.578125
28358,-7.646484375,7.990057
28369,-7.3828125,26.3671875
28379,-7.03125,35.15625
28389,-6.6796875,31.960228
28400,-6.240234375,43.9453125
28410,-5.80078125,39.9502831
28421,-5.185546875,61.5234375
28431,-4.658203125,47.9403419
28442,-4.130859375,52.734375
28452,-3.427734375,70.3125
28462,-2.8125,55.930397
28473,-2.109375,70.3125
28483,-1.494140625,55.930397
28494,-0.791015625,70.3125
28504,-0.087890625,63.9204559
28515,0.615234375,70.3125
28525,1.318359375,70.3125
28535,2.021484375,63.9204559
28546,2.63671875,61.5234375
28556,3.33984375,63.9204559
28567,3.8671875,52.734375
28577,4.482421875,55.930397
28588,5.009765625,52.734375
28598,5.537109375,52.734375
28608,5.9765625,39.9502831
28619,6.328125,35.15625
28629,6.6796875,31.960228
28640,7.03125,35.15625
28650,7.20703125,17.578125
28660,7.3828125,15.980114
28671,7.470703125,8.7890625
28681,7.55859375,7.990057
28692,7.55859375,0
28702,7.470703125,-7.990057
28713,7.294921875,-17.578125
28723,7.119140625,-17.578125
28733,6.85546875,-23.970171
28744,6.591796875,-26.3671875
28754,6.240234375,-31.960228
28765,5.80078125,-43.9453125
28775,5.361328125,-39.9502831
28786,4.833984375,-52.734375
28796,4.306640625,-52.734375
28806,3.69140625,-55.930397
28817,3.076171875,-61.5234375
28827,2.4609375,-55.930397
28838,1.7578125,-70.3125
28848,1.142578125,-55.930397
28859,0.439453125,-70.3125
28869,-0.3515625,-79.1015625
28879,-0.966796875,-55.930397
28890,-1.669921875,-70.3125
28900,-2.28515625,-55.930397
28911,-2.98828125,-70.3125
28921,-3.603515625,-55.930397
28932,-4.21875,-61.5234375
28942,-4.833984375,-61.5234375
28952,-5.361328125,-47.9403419
28963,-5.80078125,-43.9453125
28973,-6.240234375,-39.9502831
28984,-6.6796875,-43.9453125
28994,-6.943359375,-23.970171
29005,-7.294921875,-35.15625
29015,-7.470703125,-17.578125
29025,-7.646484375,-15.980114
29036,-7.734375,-8.7890625
29046,-7.734375,0
29057,-7.734375,0
29067,-7.646484375,7.990057
29078,-7.470703125,17.578125
29088,-7.20703125,26.3671875
29098,-6.943359375,23.970171
29109,-6.6796875,26.3671875
29119,-6.240234375,39.9502831
29130,-5.80078125,43.9453125
29140,-5.2734375,47.9403419
29151,-4.74609375,52.734375
29161,-4.21875,52.734375
29171,-3.603515625,55.930397
29182,-2.98828125,61.5234375
29192,-2.28515625,63.9204559
29203,-1.669921875,61.5234375
29213,-0.966796875,70.3125
29223,-0.263671875,63.9204559
29234,0.439453125,70.3125
29244,1.0546875,55.930397
29255,1.7578125,70.3125
29265,2.373046875,55.930397
29276,2.98828125,61.5234375
29286,3.603515625,61.5234375
29296,4.21875,55.930397
29307,4.74609375,52.734375
29317,5.2734375,47.9403419
29328,5.712890625,43.9453125
29338,6.064453125,31.960228
29349,6.50390625,43.9453125
29359,6.6796875,17.578125
29369,6.943359375,23.970171
29380,7.119140625,17.578125
29390,7.294921875,15.980114
29401,7.3828125,8.7890625
29411,7.3828125,0
29422,7.294921875,-8.7890625
29432,7.119140625,-17.578125
29442,7.03125,-7.990057
29453,6.767578125,-26.3671875
29463,6.50390625,-23.970171
29474,6.15234375,-35.15625
29484,5.712890625,-39.9502831
29495,5.2734375,-43.9453125
29505,4.833984375,-43.9453125
29515,4.306640625,-47.9403419
29526,3.69140625,-61.5234375
29536,3.1640625,-47.9403419
29547,2.4609375,-70.3125
29557,1.845703125,-55.930397
29568,1.23046875,-61.5234375
29578,0.52734375,-70.3125
29588,-0.17578125,-63.9204559
29599,-0.87890625,-70.3125
29609,-1.494140625,-55.930397
29620,-2.197265625,-70.3125
29630,-2.8125,-55.930397
29641,-3.427734375,-61.5234375
29651,-4.04296875,-61.5234375
29661,-4.5703125,-47.9403419
29672,-5.185546875,-61.5234375
29682,-5.625,-39.9502831
29693,-6.064453125,-43.9453125
29703,-6.50390625,-39.9502831
29714,-6.85546875,-35.15625
29724,-7.119140625,-26.3671875
29734,-7.3828125,-23.970171
29745,-7.55859375,-17.578125
29755,-7.646484375,-7.990057
29766,-7.734375,-8.7890625
29776,-7.646484375,8.7890625
29787,-7.55859375,7.990057
29797,-7.470703125,8.7890625
29807,-7.20703125,23.970171
29818,-6.943359375,26.3671875
29828,-6.6796875,23.970171
29839,-6.328125,35.15625
29849,-5.80078125,52.734375
29859,-5.361328125,39.9502831
29870,-4.921875,43.9453125
29880,-4.306640625,55.930397
29891,-3.779296875,52.734375
29901,-3.1640625,55.930397
29912,-2.4609375,70.3125
29922,-1.845703125,61.5234375
29932,-1.142578125,63.9204559
29943,-0.52734375,61.5234375
29953,0.17578125,63.9204559
29964,0.87890625,70.3125
29974,1.494140625,55.930397
29985,2.197265625,70.3125
29995,2.8125,61.5234375
30005,3.427734375,55.930397
30016,3.955078125,52.734375
30026,4.482421875,47.9403419
30037,5.009765625,52.734375
30047,5.44921875,39.9502831
30058,5.888671875,43.9453125
30068,6.240234375,35.15625
30078,6.591796875,31.960228
30089,6.767578125,17.578125
30099,7.03125,23.970171
30110,7.119140625,8.7890625
30120,7.294921875,15.980114
30131,7.294921875,0
30141,7.20703125,-8.7890625
30151,7.119140625,-7.990057
30162,6.943359375,-17.578125
30172,6.767578125,-15.980114
30183,6.50390625,-26.3671875
30193,6.15234375,-31.960228
30204,5.80078125,-35.15625
30214,5.361328125,-43.9453125
30224,4.921875,-39.9502831
30235,4.39453125,-52.734375
30245,3.8671875,-47.9403419
30256,3.251953125,-61.5234375
30266,2.724609375,-47.9403419
30277,2.021484375,-70.3125
30287,1.40625,-61.5234375
30297,0.791015625,-55.930397
30308,0.087890625,-70.3125
30318,-0.615234375,-63.9204559
30329,-1.318359375,-70.3125
30339,-1.93359375,-61.5234375
30350,-2.548828125,-55.930397
30360,-3.1640625,-61.5234375
30370,-3.779296875,-55.930397
30381,-4.39453125,-61.5234375
30391,-4.921875,-47.9403419
30402,-5.44921875,-52.734375
30412,-5.888671875,-43.9453125
30422,-6.240234375,-31.960228
30433,-6.591796875,-35.15625
30443,-6.943359375,-31.960228
30454,-7.20703125,-26.3671875
30464,-7.3828125,-15.980114
30475,-7.470703125,-8.7890625
30485,-7.55859375,-8.7890625
30495,-7.55859375,0
30506,-7.470703125,8.7890625
30516,-7.3828125,7.990057
30527,-7.20703125,17.578125
30537,-6.943359375,23.970171
30548,-6.591796875,35.15625
30558,-6.328125,26.3671875
30568,-5.888671875,39.9502831
30579,-5.44921875,43.9453125
30589,-4.921875,47.9403419
30600,-4.39453125,52.734375
30610,-3.8671875,47.9403419
30621,-3.251953125,61.5234375
30631,-2.63671875,61.5234375
30641,-2.021484375,55.930397
30652,-1.40625,61.5234375
30662,-0.703125,63.9204559
30673,0,70.3125
30683,0.615234375,55.930397
30694,1.318359375,70.3125
30704,1.93359375,61.5234375
30714,2.548828125,55.930397
30725,3.1640625,61.5234375
30735,3.779296875,55.930397
30746,4.306640625,52.734375
30756,4.74609375,39.9502831
30767,5.2734375,52.734375
30777,5.625,35.15625
30787,5.9765625,31.960228
30798,6.416015625,43.9453125
30808,6.591796875,15.980114
30819,6.85546875,26.3671875
30829,7.03125,15.980114
30840,7.119140625,8.7890625
30850,7.119140625,0
30860,7.119140625,0
30871,7.03125,-8.7890625
30881,6.943359375,-7.990057
30892,6.6796875,-26.3671875
30902,6.50390625,-17.578125
30913,6.15234375,-31.960228
30923,5.80078125,-35.15625
30933,5.44921875,-31.960228
30944,4.921875,-52.734375
30954,4.482421875,-39.9502831
30965,3.955078125,-52.734375
30975,3.427734375,-52.734375
30985,2.8125,-55.930397
30996,2.197265625,-61.5234375
31006,1.58203125,-55.930397
31017,0.966796875,-61.5234375
31027,0.263671875,-63.9204559
31038,-0.3515625,-61.5234375
31048,-1.0546875,-70.3125
31058,-1.669921875,-55.930397
31069,-2.373046875,-70.3125
31079,-2.98828125,-55.930397
31090,-3.515625,-52.734375
31100,-4.130859375,-55.930397
31111,-4.658203125,-52.734375
31121,-5.185546875,-52.734375
31131,-5.625,-39.9502831
31142,-6.064453125,-43.9453125
31152,-6.416015625,-31.960228
31163,-6.767578125,-35.15625
31173,-6.943359375,-15.980114
31184,-7.20703125,-26.3671875
31194,-7.294921875,-8.7890625
31204,-7.470703125,-15.980114
31215,-7.470703125,0
31225,-7.3828125,7.990057
31236,-7.294921875,8.7890625
31246,-7.119140625,15.980114
31257,-6.943359375,17.578125
31267,-6.6796875,26.3671875
31277,-6.328125,31.960228
31288,-5.888671875,43.9453125
31298,-5.537109375,31.960228
31309,-5.009765625,52.734375
31319,-4.5703125,39.9502831
31330,-3.955078125,61.5234375
31340,-3.427734375,52.734375
31350,-2.8125,55.930397
31361,-2.197265625,61.5234375
31371,-1.494140625,63.9204559
31382,-0.87890625,61.5234375
31392,-0.263671875,55.930397
31403,0.439453125,70.3125
31413,1.0546875,61.5234375
31423,1.669921875,55.930397
31434,2.28515625,61.5234375
31444,2.900390625,55.930397
31455,3.515625,61.5234375
31465,4.04296875,52.734375
31476,4.5703125,47.9403419
31486,5.009765625,43.9453125
31496,5.44921875,39.9502831
31507,5.80078125,35.15625
31517,6.15234375,31.960228
31528,6.416015625,26.3671875
31538,6.6796875,26.3671875
31548,6.85546875,15.980114
31559,6.943359375,8.7890625
31569,7.03125,7.990057
31580,7.03125,0
31590,6.943359375,-7.990057
31601,6.85546875,-8.7890625
31611,6.6796875,-17.578125
31621,6.416015625,-23.970171
31632,6.15234375,-26.3671875
31642,5.80078125,-31.960228
31653,5.44921875,-35.15625
31663,5.009765625,-39.9502831
31674,4.5703125,-43.9453125
31684,4.04296875,-52.734375
31694,3.515625,-47.9403419
31705,2.98828125,-52.734375
31715,2.373046875,-55.930397
31726,1.7578125,-61.5234375
31736,1.142578125,-55.930397
31747,0.439453125,-70.3125
31757,-0.17578125,-61.5234375
31767,-0.87890625,-63.9204559
31778,-1.494140625,-61.5234375
31788,-2.109375,-55.930397
31799,-2.724609375,-61.5234375
31809,-3.33984375,-55.930397
31820,-3.8671875,-52.734375
31830,-4.482421875,-61.5234375
31840,-4.921875,-39.9502831
31851,-5.361328125,-43.9453125
31861,-5.80078125,-39.9502831
31872,-6.15234375,-35.15625
31882,-6.50390625,-31.960228
31893,-6.767578125,-26.3671875
31903,-6.943359375,-17.578125
31913,-7.119140625,-15.980114
31924,-7.20703125,-8.7890625
31934,-7.294921875,-7.990057
31945,-7.20703125,8.7890625
31955,-7.20703125,0
31966,-7.03125,17.578125
31976,-6.85546875,17.578125
31986,-6.591796875,23.970171
31997,-6.240234375,35.15625
32007,-5.888671875,31.960228
32018,-5.44921875,43.9453125
32028,-5.009765625,43.9453125
32039,-4.5703125,39.9502831
32049,-4.04296875,52.734375
32059,-3.515625,47.9403419
32070,-2.900390625,61.5234375
32080,-2.28515625,55.930397
32091,-1.669921875,61.5234375
32101,-1.0546875,61.5234375
32111,-0.3515625,63.9204559
32122,0.263671875,61.5234375
32132,0.87890625,55.930397
32143,1.58203125,70.3125
32153,2.197265625,55.930397
32164,2.724609375,52.734375
32174,3.33984375,61.5234375
32184,3.8671875,47.9403419
32195,4.39453125,52.734375
32205,4.833984375,39.9502831
32216,5.2734375,43.9453125
32226,5.625,31.960228
32237,5.9765625,35.15625
32247,6.328125,35.15625
32257,6.591796875,23.970171
32268,6.767578125,17.578125
32278,6.85546875,7.990057
32289,6.943359375,8.7890625
32299,6.943359375,0
32310,6.943359375,0
32320,6.85546875,-8.7890625
32330,6.6796875,-15.980114
32341,6.50390625,-17.578125
32351,6.240234375,-23.970171
32362,5.888671875,-35.15625
32372,5.537109375,-31.960228
32383,5.185546875,-35.15625
32393,4.74609375,-43.9453125
32403,4.21875,-47.9403419
32414,3.69140625,-52.734375
32424,3.1640625,-47.9403419
32435,2.548828125,-61.5234375
32445,1.93359375,-55.930397
32456,1.318359375,-61.5234375
32466,0.703125,-61.5234375
32476,0.087890625,-55.930397
32487,-0.52734375,-61.5234375
32497,-1.142578125,-55.930397
32508,-1.845703125,-70.3125
32518,-2.4609375,-55.930397
32529,-2.98828125,-52.734375
32539,-3.603515625,-61.5234375
32549,-4.130859375,-47.9403419
32560,-4.658203125,-52.734375
32570,-5.09765625,-39.9502831
32581,-5.537109375,-43.9453125
32591,-5.888671875,-31.960228
32602,-6.240234375,-35.15625
32612,-6.591796875,-35.15625
32622,-6.767578125,-15.980114
